id,prompt,response,label,source
6b643dfe-6200-40e9-b028-f00758019ea0,Столица Франции? [syn:1311],Париж,0,synthetic
sup287,В корпоративной информационной безопасности: что описывает или означает «SQL-инъекция»?,внедрение SQL через недостаточную фильтрацию входа,0,supplemental
309bb298-8a06-40ee-8757-31cce6ca55bb,Capital of Japan? [syn:768],Seoul,1,synthetic
2fd417da-ed41-4f65-b6d2-261dff2c7fe1,Что такое вода? [syn:76],"Вода — это металл, плавящийся при 2000°C.",1,synthetic
084b7986-5885-4c47-b60f-196b86cc0907,Столица Франции? [syn:1622],Париж,0,synthetic
a8651f5b-7595-474c-b39d-fbb7f55fa184,Capital of Japan? [syn:1332],Tokyo,0,synthetic
4fbdab78-a04b-4117-ad75-d222e52eeecd,Что такое вода? [syn:1456],Вода — это H2O.,0,synthetic
3d0b18fd-5159-4346-8da0-4193b6d87791,What is 7 * 8? [syn:750],56,0,synthetic
93fe2ae3-cd86-466a-9e9b-27e1e3a6925f,Сколько будет 2 + 2? [syn:2252],5,1,synthetic
sup376,В корпоративных финансах и учёте: что верно про «Амортизация нематериальных активов»?,немедленное списание всей стоимости в OPEX одним платежом,1,supplemental
6005fb37-b506-44be-9739-4d24156bbbb8,Что такое вода? [syn:2096],"Вода — это металл, плавящийся при 2000°C.",1,synthetic
6a53d504-b1a9-4ea0-ac52-0e35a14b9ce6,Столица Франции? [syn:2327],Берлин,1,synthetic
ad29e1c5-83a6-4bc1-9b44-9f28fae65cae,Что такое вода? [syn:44],Вода — это H2O.,0,synthetic
025d3f3b-903b-4ef4-9d8f-e4fb73478343,Сколько будет 2 + 2? [syn:1503],5,1,synthetic
632f6e3f-38e3-43b4-96cb-93ef5aec3acd,What is 7 * 8? [syn:2198],56,0,synthetic
21d330d5-85dd-46bc-af48-c93a85c7615f,Сколько будет 2 + 2? [syn:2149],5,1,synthetic
1cc9647f-e0b4-4c7a-b75e-735ccb3d01fd,Столица Франции? [syn:1489],Париж,0,synthetic
5afb36e7-3d60-470e-a7c9-0cd92a06f572,Сколько будет 2 + 2? [syn:459],5,1,synthetic
sup030,Какой газ составляет большую часть атмосферы Земли?,Кислород,1,supplemental
9e1aa223-01e6-4291-9656-96e45514dcc0,Что такое вода? [syn:2761],Вода — это H2O.,0,synthetic
81cf6e48-5121-4c7a-b925-1601c2c5964c,Capital of Japan? [syn:2177],Tokyo,0,synthetic
e93af163-9e82-459a-b7a6-867c4a15d739,What is 7 * 8? [syn:1662],56,0,synthetic
d2fbf71a-ef8f-446b-a3b7-441bff9eb154,Столица Франции? [syn:2090],Париж,0,synthetic
0e6908a2-0b62-46a1-a0e2-485f6c21b088,Столица Франции? [syn:2733],Берлин,1,synthetic
186ce571-b784-49b4-8287-4b59dd0889c8,Что такое вода? [syn:2762],"Вода — это металл, плавящийся при 2000°C.",1,synthetic
77e3dc33-c738-4c93-a0d1-05c69f3013d7,Сколько будет 2 + 2? [syn:385],5,1,synthetic
a6173a54-07b9-4680-a8b2-458376f18a8b,Столица Франции? [syn:2961],Париж,0,synthetic
eeabb3a6-1cb4-4034-935e-b599a34f5df4,Столица Франции? [syn:735],Париж,0,synthetic
338a01ff-b086-48f5-8bff-da345504f245,What is 7 * 8? [syn:1003],54,1,synthetic
b8db8089-2c61-4fa3-95e9-a3c3feea3fc1,Capital of Japan? [syn:1846],Tokyo,0,synthetic
11cee86f-b7e1-4ed7-af59-e40c90a0387c,What is 7 * 8? [syn:1986],56,0,synthetic
sup473,В инженерной практике ПО и сетей: что верно про «LRU-кэш»?,вытеснение давно неиспользуемых элементов,0,supplemental
a44d3091-755c-41c9-b8d8-321bfbd01e7c,Сколько будет 2 + 2? [syn:1406],22,1,synthetic
sup223,В корпоративной ИТ-архитектуре: что такое CI/CD?,непрерывная интеграция и доставка артефактов,0,supplemental
95a85319-684a-485b-827e-07c17f5ef37b,Что такое вода? [syn:1949],"Вода — это металл, плавящийся при 2000°C.",1,synthetic
10d3d5cd-eb2c-4fb1-9641-2db22fd80360,Сколько будет 2 + 2? [syn:691],5,1,synthetic
sup235,В корпоративной ИТ-архитектуре: что такое Service mesh (например Istio)?,управление трафиком mTLS и observability между сервисами,0,supplemental
1a3b0081-ac88-425b-921e-e9538a06218b,Сколько будет 2 + 2? [syn:1221],22,1,synthetic
59f51fbb-133c-4d7e-93d8-476528a4465f,Сколько будет 2 + 2? [syn:2544],5,1,synthetic
ad8bd165-d79f-4d7f-8bba-8ddc784767cc,Сколько будет 2 + 2? [syn:2678],5,1,synthetic
134bd699-354b-46db-994a-07c27f6eae90,Capital of Japan? [syn:2167],Tokyo,0,synthetic
6a59ddee-47b5-42f1-a738-5956d3a2cd6c,What is 7 * 8? [syn:595],56,0,synthetic
d2e69507-f748-4209-8661-ee0f960e7c76,Столица Франции? [syn:610],Париж,0,synthetic
b15ed4ce-0dbb-438d-919a-330e353241d0,Что такое вода? [syn:93],"Вода — это металл, плавящийся при 2000°C.",1,synthetic
9fd4cb7f-e179-4eec-ba80-d1a65e3194ad,Что такое вода? [syn:2814],"Вода — это металл, плавящийся при 2000°C.",1,synthetic
sup044,Какой орган в человеке перекачивает кровь?,Печень,1,supplemental
fdc5d1b5-6081-44a1-9ae8-9ad62dac5879,Capital of Japan? [syn:2755],Seoul,1,synthetic
511717ce-4398-465a-83a1-6ccfe13351da,Что такое вода? [syn:626],"Вода — это металл, плавящийся при 2000°C.",1,synthetic
1e0fb38e-4f9b-4da7-b6b9-2457d32d68fd,What is 7 * 8? [syn:1205],56,0,synthetic
sup350,В корпоративной информационной безопасности: что описывает или означает «Bug bounty»?,скрытое использование уязвимостей без отчёта,1,supplemental
95f2d614-c6d2-4998-8750-ebaa8d234339,Capital of Japan? [syn:2121],Tokyo,0,synthetic
655aeced-6710-40b9-a8ae-c7042bcf2ef1,Capital of Japan? [syn:210],Seoul,1,synthetic
97564c61-5e11-493b-92cb-72feda547276,Что такое вода? [syn:2518],"Вода — это металл, плавящийся при 2000°C.",1,synthetic
e9fc84e0-5fde-404c-97b7-43b17d79ae15,Сколько будет 2 + 2? [syn:639],22,1,synthetic
971a8910-459c-4c88-a561-57cbe3128760,Сколько будет 2 + 2? [syn:2187],22,1,synthetic
3d5bd07c-f3e5-4ecb-b08d-388de9ae4476,Что такое вода? [syn:1796],"Вода — это металл, плавящийся при 2000°C.",1,synthetic
1238a5ba-e3fc-4563-af1e-0fed38b436b6,Сколько будет 2 + 2? [syn:2360],4,0,synthetic
sup032,Кто написал «Преступление и наказание»?,Лев Толстой,1,supplemental
fc114cc2-3bf5-42e7-b63a-da4e2c7d6f0f,Capital of Japan? [syn:509],Seoul,1,synthetic
sup027,В каком году распался СССР?,1991,0,supplemental
74bfc88c-82d3-42c6-8117-f406cd4be981,Столица Франции? [syn:2858],Париж,0,synthetic
faab09ec-f678-4152-bfbb-705c9bb008ad,Что такое вода? [syn:8],"Вода — это металл, плавящийся при 2000°C.",1,synthetic
d0adadf7-2ebd-41f9-8dfc-4544b0693d1b,Что такое вода? [syn:1385],"Вода — это металл, плавящийся при 2000°C.",1,synthetic
784027e5-fa9a-41c5-a931-e65f653c234c,Capital of Japan? [syn:2104],Seoul,1,synthetic
a7989ad7-a05e-44f2-9c36-6b14d9ecd1aa,Capital of Japan? [syn:2984],Tokyo,0,synthetic
9811c625-e828-4b7b-97ac-09f043cddd39,Capital of Japan? [syn:1087],Tokyo,0,synthetic
296fab30-2e45-4a19-90bf-c5b0c7f51bba,Что такое вода? [syn:1706],Вода — это H2O.,0,synthetic
b129e874-9b29-4a53-be2a-60c498c6ceb5,Сколько будет 2 + 2? [syn:1550],4,0,synthetic
ac828c90-b483-496c-900f-484a23941f5f,Что такое вода? [syn:2926],"Вода — это металл, плавящийся при 2000°C.",1,synthetic
e55cf3a6-6c42-423a-b071-f4fccff0d72f,Что такое вода? [syn:2494],Вода — это H2O.,0,synthetic
041ed5b7-5e3f-4a48-bd6b-1db28ba024cb,Что такое вода? [syn:28],Вода — это H2O.,0,synthetic
ac7c520e-6cae-4012-a16b-492c4df7d147,Что такое вода? [syn:2261],Вода — это H2O.,0,synthetic
sup304,В корпоративной информационной безопасности: что описывает или означает «DLP»?,распределённая трассировка микросервисов,1,supplemental
11efee09-4005-49aa-b532-6b1776442a72,What is 7 * 8? [syn:408],54,1,synthetic
2cf40d31-61a6-4948-a165-97a8286122fe,What is 7 * 8? [syn:1093],56,0,synthetic
33bbd498-8e0e-4bee-80f3-466d7e78bb17,What is 7 * 8? [syn:77],54,1,synthetic
8cff1a90-bf73-4d87-8784-6fc3fd32096a,Capital of Japan? [syn:1966],Seoul,1,synthetic
0b767f83-567d-48f8-9b67-99ffc3eeeb17,Что такое вода? [syn:785],Вода — это H2O.,0,synthetic
7702d1ed-3f05-4669-a6fd-10f4258fab65,Сколько будет 2 + 2? [syn:2739],5,1,synthetic
00ce58f2-edc4-4031-8b6b-22907494d2a9,Сколько будет 2 + 2? [syn:878],4,0,synthetic
00a53707-0413-412b-b880-4c066cebe38a,Capital of Japan? [syn:826],Tokyo,0,synthetic
903dbb10-09a8-4abc-ade0-2c08b48cddfb,Что такое вода? [syn:2498],"Вода — это металл, плавящийся при 2000°C.",1,synthetic
sup412,В корпоративных финансах и учёте: что верно про «Резерв под ожидаемые кредитные убытки»?,немедленное списание только при банкротстве без оценки,1,supplemental
14f413c8-a979-46c8-b285-35f20600f356,What is 7 * 8? [syn:888],54,1,synthetic
37fbf549-00c6-4da9-af68-736577386cab,Что такое вода? [syn:1258],"Вода — это металл, плавящийся при 2000°C.",1,synthetic
f1a788e8-005f-4a20-94e7-dfe0755262d6,What is 7 * 8? [syn:265],56,0,synthetic
f238aab5-560c-4224-a5bf-e84da080f84b,Capital of Japan? [syn:2683],Seoul,1,synthetic
6bbefdde-9141-44df-bfa4-fa55e23f955a,What is 7 * 8? [syn:1596],56,0,synthetic
f6501bcb-1891-4847-be76-790d41bbb5b8,Сколько будет 2 + 2? [syn:1563],22,1,synthetic
2eb817c6-26df-4c9c-84a6-34fb162b427c,Сколько будет 2 + 2? [syn:2969],5,1,synthetic
a654ed0b-6bbb-4e9c-a749-b0e7faaa642e,Что такое вода? [syn:1002],"Вода — это металл, плавящийся при 2000°C.",1,synthetic
2b7f60e9-706e-43c9-9eb1-1bea64694291,Что такое вода? [syn:324],Вода — это H2O.,0,synthetic
9e3f9507-729d-45ab-beef-ca280f7f4cb5,Сколько будет 2 + 2? [syn:1565],4,0,synthetic
8de4569d-308e-4259-b6cb-97ac87af69d4,Capital of Japan? [syn:1180],Tokyo,0,synthetic
d7e6f7a4-02dc-4343-97cd-c675275f748d,Capital of Japan? [syn:2819],Seoul,1,synthetic
771a2b1b-b89d-4db7-85c7-72459fa35c57,Столица Франции? [syn:2786],Берлин,1,synthetic
85c5237a-6053-4f84-95b5-148d6c396c9d,Сколько будет 2 + 2? [syn:1558],22,1,synthetic
de06bd5a-fb20-4800-a8b5-9bb04bd7b5f9,Столица Франции? [syn:2323],Париж,0,synthetic
ae3ac738-daf0-434a-8350-2b8d54abdfee,Что такое вода? [syn:560],"Вода — это металл, плавящийся при 2000°C.",1,synthetic
e1e2c70a-f745-4c55-b70d-cb4a91745df1,Столица Франции? [syn:925],Берлин,1,synthetic
56619c95-0a27-4725-ab2c-f84333d75072,Capital of Japan? [syn:9],Seoul,1,synthetic
83adb5ff-301a-43ce-9064-2ce485d9b7b9,Что такое вода? [syn:2144],"Вода — это металл, плавящийся при 2000°C.",1,synthetic
sup441,В корпоративных финансах и учёте: что верно про «Процентный риск ликвидности»?,неспособность профинансировать обязательства,0,supplemental
8cb0e9b1-a5e3-4623-ade7-1d463ebf5e66,Столица Франции? [syn:641],Берлин,1,synthetic
0e39c685-9161-4cd5-993e-287ed253cd0c,Сколько будет 2 + 2? [syn:362],5,1,synthetic
61f05a32-4e55-4d5f-a338-38c6541a98b8,What is 7 * 8? [syn:1292],54,1,synthetic
30e23d19-0385-48a9-a723-3c6785fbe98b,Столица Франции? [syn:2664],Берлин,1,synthetic
d3eade99-7799-4524-81be-9638a1bdf3a3,Что такое вода? [syn:998],"Вода — это металл, плавящийся при 2000°C.",1,synthetic
3c450e86-49ef-4e1c-a495-eedd6297ce9a,What is 7 * 8? [syn:2555],54,1,synthetic
sup413,В корпоративных финансах и учёте: что верно про «Справедливая стоимость (fair value)»?,цена сделки между осведомлёнными сторонами,0,supplemental
bd03028f-e1d4-4dc8-a0b7-1d0909182c65,Capital of Japan? [syn:2419],Tokyo,0,synthetic
4c0511df-f3e3-4eb3-8a98-51b2135d0cff,Столица Франции? [syn:1465],Париж,0,synthetic
9759db3e-010d-40ef-bf3b-b526c249df15,Capital of Japan? [syn:2311],Tokyo,0,synthetic
sup418,В корпоративных финансах и учёте: что верно про «Коэффициент текущей ликвидности»?,чистая прибыль к выручке,1,supplemental
d781073e-8eeb-44cc-a85c-73a76ea0e505,Столица Франции? [syn:293],Берлин,1,synthetic
7af1706a-b1fb-4613-a2d9-6704da4e7214,Capital of Japan? [syn:2863],Tokyo,0,synthetic
61c5b344-fa3f-44cd-9ae5-d75bd0adf405,What is 7 * 8? [syn:1856],56,0,synthetic
77fec9f0-1dc3-4cde-a8b7-cf4c36d10960,Сколько будет 2 + 2? [syn:1828],5,1,synthetic
21649145-6008-4a8a-b474-84a1249a92cd,Capital of Japan? [syn:1166],Seoul,1,synthetic
4c19b57d-a87d-4c65-883e-490e3e7286c3,Что такое вода? [syn:838],Вода — это H2O.,0,synthetic
a0dec67a-e078-4fe4-917a-95d9d73f0baf,What is 7 * 8? [syn:701],56,0,synthetic
sup133,Для чего используют CI/CD?,"Автоматизация сборки, тестов и доставки",0,supplemental
1fff8673-bb2c-48ed-be18-ce88db2d00cf,Capital of Japan? [syn:281],Seoul,1,synthetic
82d3e763-62a5-4494-86ec-831b34625248,Что такое вода? [syn:308],Вода — это H2O.,0,synthetic
301bbdf0-90e5-413d-b12f-a5943a5c5065,Сколько будет 2 + 2? [syn:1749],22,1,synthetic
2f8f56e9-a9c0-42ab-81be-9d3cee3bcc4c,Сколько будет 2 + 2? [syn:2219],22,1,synthetic
sup292,В корпоративной информационной безопасности: что описывает или означает «AES-256»?,асимметричный алгоритм RSA-2048 для сеансовых ключей без гибрида,1,supplemental
ab66f495-e4dc-4c3a-864f-87c9c9be3dda,Что такое вода? [syn:2986],"Вода — это металл, плавящийся при 2000°C.",1,synthetic
b591980a-9edd-4ad9-b9de-459a321d1e08,Capital of Japan? [syn:611],Tokyo,0,synthetic
sup262,В корпоративной ИТ-архитектуре: что такое Ingress в Kubernetes?,исходящий egress-only файрвол без маршрутов,1,supplemental
e5ac9d6f-21f8-4a03-adfd-b0c99bb40f76,Сколько будет 2 + 2? [syn:781],22,1,synthetic
cc66ef87-fd00-4b82-b28e-231190cde777,Сколько будет 2 + 2? [syn:1394],5,1,synthetic
74bbf6c4-d547-4305-bd62-8e56e0be765f,Что такое вода? [syn:1776],"Вода — это металл, плавящийся при 2000°C.",1,synthetic
d9b39997-6613-4813-8824-b8ed992cc5b9,Что такое вода? [syn:2612],"Вода — это металл, плавящийся при 2000°C.",1,synthetic
54910c62-6f2d-4286-8df9-958a13405cee,Сколько будет 2 + 2? [syn:1024],5,1,synthetic
37f1f590-9012-43fb-8d54-db73826460b3,Что такое вода? [syn:398],"Вода — это металл, плавящийся при 2000°C.",1,synthetic
sup406,В корпоративных финансах и учёте: что верно про «Соответствие санкционным спискам»?,только маркетинговая рассылка без проверок,1,supplemental
071dc0ab-df06-4808-8fc8-97a3a622d6a7,Что такое вода? [syn:967],"Вода — это металл, плавящийся при 2000°C.",1,synthetic
2e7319e8-5bca-4729-879c-4d7466cde3ad,Что такое вода? [syn:145],"Вода — это металл, плавящийся при 2000°C.",1,synthetic
c5f1d319-be88-4395-82c7-2dca5ac64338,What is 7 * 8? [syn:1271],54,1,synthetic
ce107245-83e1-4e9e-ae28-d020b58d938f,What is 7 * 8? [syn:1933],54,1,synthetic
f46db100-ce88-4127-bd8b-643efeaeabf6,Столица Франции? [syn:1188],Париж,0,synthetic
261cf40b-395f-4a97-ae6e-6ad7f91c5fff,Сколько будет 2 + 2? [syn:2539],4,0,synthetic
282ad413-ed20-46c6-8a9b-49664faf6070,Сколько будет 2 + 2? [syn:2386],4,0,synthetic
d6e720fd-33ed-4602-81f0-fb0a0dfb3586,Столица Франции? [syn:2506],Париж,0,synthetic
d6b903c1-13fb-44b1-b2d5-2e0208d0a52f,What is 7 * 8? [syn:2835],56,0,synthetic
061aa0e9-abb4-4a0f-b74a-a507dc13587b,Столица Франции? [syn:963],Берлин,1,synthetic
bcf5f580-7aa1-411f-8898-77eb5cb9484e,Что такое вода? [syn:241],Вода — это H2O.,0,synthetic
8555db99-3591-4885-83e7-01d290afb7da,Что такое вода? [syn:1743],"Вода — это металл, плавящийся при 2000°C.",1,synthetic
sup160,Сколько бит в одном байте?,16,1,supplemental
6424fcd1-eff9-4a04-ac81-10ac00659164,Сколько будет 2 + 2? [syn:602],5,1,synthetic
bfa266ae-3caa-48fc-a5f4-6bf95605e3b6,Сколько будет 2 + 2? [syn:1199],22,1,synthetic
f197e934-5e06-4764-889e-390a36833f5f,Столица Франции? [syn:533],Берлин,1,synthetic
839d3f32-ef57-4394-ac19-7b4f7e63879b,Сколько будет 2 + 2? [syn:761],4,0,synthetic
1268984a-6dd5-4506-be3e-cff67ff809e6,Что такое вода? [syn:678],"Вода — это металл, плавящийся при 2000°C.",1,synthetic
sup106,Какой статус-код HTTP обычно означает «успешно»?,404,1,supplemental
04778638-39e1-4e90-af87-0bd35c49c489,Сколько будет 2 + 2? [syn:1614],4,0,synthetic
641416f5-9743-43f9-a330-922925442c81,Capital of Japan? [syn:861],Tokyo,0,synthetic
cd84f621-ce65-4fdd-9996-df3608296503,What is 7 * 8? [syn:628],54,1,synthetic
b8af7d3f-01fa-48d1-b2eb-91f7d008a2b3,What is 7 * 8? [syn:1784],54,1,synthetic
sup344,В корпоративной информационной безопасности: что описывает или означает «Журналирование доступа»?,только метрики CPU без пользовательских событий,1,supplemental
a9cd9bfe-7c48-42e8-b4d6-46c0a8c3130d,What is 7 * 8? [syn:457],54,1,synthetic
9995379a-f2ad-4ef9-b3d6-0e1ee4c9c55e,What is 7 * 8? [syn:2122],56,0,synthetic
40ac6043-67f4-49b3-82ca-4fe33be198a6,Что такое вода? [syn:455],"Вода — это металл, плавящийся при 2000°C.",1,synthetic
b6a2c793-bd94-42e5-b67e-0e8d641df7e8,What is 7 * 8? [syn:2259],56,0,synthetic
sup240,В корпоративной ИТ-архитектуре: что такое SLA?,метрика использования CPU в контейнере,1,supplemental
sup089,Какой газ растения поглощают при фотосинтезе?,Углекислый газ,0,supplemental
sup150,Какая самая высокая гора на Земле над уровнем моря?,Килиманджаро,1,supplemental
1a0172cd-1496-40ce-a411-f7f7dbd9c0f8,Что такое вода? [syn:1392],Вода — это H2O.,0,synthetic
55412258-df35-4f49-8657-7162854fc83d,Сколько будет 2 + 2? [syn:2275],5,1,synthetic
sup409,В корпоративных финансах и учёте: что верно про «Закрытие отчётного периода»?,фиксация проводок и отчётности на дату,0,supplemental
c0b0dbb0-8e03-46bc-9a3e-6ec0266a1098,Столица Франции? [syn:2137],Париж,0,synthetic
554e8889-63fa-43f4-85df-756c8a72210e,Столица Франции? [syn:2263],Париж,0,synthetic
caefc460-9430-46f6-a1fc-641e137c5008,Capital of Japan? [syn:1144],Seoul,1,synthetic
d7a2f0ea-1475-42db-8654-90942563ffc9,Что такое вода? [syn:2066],Вода — это H2O.,0,synthetic
5fe06d5c-8aa5-4d9a-af37-d6128cc8ffde,Capital of Japan? [syn:1485],Tokyo,0,synthetic
d7a243e3-0302-468f-863f-963699d10648,What is 7 * 8? [syn:529],54,1,synthetic
c9395451-4dae-47f2-9165-a3baec767873,Столица Франции? [syn:1517],Берлин,1,synthetic
0eeda7b1-60c7-4cb2-806f-02ab78483f85,Столица Франции? [syn:262],Париж,0,synthetic
d5074b34-460c-4327-9181-95a737e396a0,Сколько будет 2 + 2? [syn:964],5,1,synthetic
c67dedd2-97a9-41df-a923-0cf2d64f684a,Что такое вода? [syn:199],Вода — это H2O.,0,synthetic
afb5afcf-c631-4b8d-89c3-35bf13c51795,Что такое вода? [syn:1203],Вода — это H2O.,0,synthetic
3d0195b6-c89e-43f9-a626-45475bb21ccd,What is 7 * 8? [syn:741],54,1,synthetic
8f34e036-813a-42be-8105-5e8d01d1c47a,Столица Франции? [syn:2320],Берлин,1,synthetic
sup180,Кто в РФ устанавливает ключевую ставку по кредитам коммерческим банкам (базовый инструмент политики)?,Минфин России,1,supplemental
37ef11b9-7022-455e-95ae-2ca50e81eac4,Capital of Japan? [syn:1468],Seoul,1,synthetic
5f1e88bd-6e0e-4509-bd59-59d0f487c3e3,Сколько будет 2 + 2? [syn:1948],4,0,synthetic
1248390c-e425-4838-b44b-6f1daef7c90c,Capital of Japan? [syn:2529],Seoul,1,synthetic
sup175,What is a canary deployment?,Gradual rollout to a small subset before full release,0,supplemental
9a0eb089-658e-4ee3-99d9-23d5dbedd6f4,Что такое вода? [syn:777],"Вода — это металл, плавящийся при 2000°C.",1,synthetic
sup059,Who developed the theory of general relativity?,Albert Einstein,0,supplemental
90439419-d67d-4400-9b24-00c45298df66,Capital of Japan? [syn:2441],Tokyo,0,synthetic
b321c665-107a-4010-9a2a-05bc45adf84f,Capital of Japan? [syn:1657],Tokyo,0,synthetic
sup270,В корпоративной ИТ-архитектуре: что такое NetworkPolicy?,балансировка L7 без политик,1,supplemental
0724f246-82c2-459f-8509-11fdd77f3b08,Capital of Japan? [syn:1062],Tokyo,0,synthetic
c08369db-b608-4484-bcb9-f6699eb43b9a,Capital of Japan? [syn:2803],Seoul,1,synthetic
4dd3b74b-af2d-46e3-bcd1-741c48d006b1,Capital of Japan? [syn:2037],Tokyo,0,synthetic
d306200f-a076-42c9-a4ea-c424477c7a11,Столица Франции? [syn:104],Париж,0,synthetic
a259a953-eb3c-4b7a-942d-3a286c4418e5,Что такое вода? [syn:2830],Вода — это H2O.,0,synthetic
9b7eddfa-34ab-4640-98fe-a1b607031e11,Что такое вода? [syn:2215],"Вода — это металл, плавящийся при 2000°C.",1,synthetic
a4fc222c-f7c5-44b2-9234-117851350142,Сколько будет 2 + 2? [syn:1655],22,1,synthetic
127f5892-6c9f-46e5-b180-42193eb52841,Capital of Japan? [syn:232],Seoul,1,synthetic
sup479,В инженерной практике ПО и сетей: что верно про «Взаимная блокировка (deadlock)»?,цикл ожидания захватов ресурсов,0,supplemental
83c6e36d-7bda-4c31-83fe-f53e768fd32c,What is 7 * 8? [syn:2676],56,0,synthetic
aead510d-1da2-48d0-85f4-8656f00dc428,Capital of Japan? [syn:2436],Tokyo,0,synthetic
a101ac2e-2d94-4a85-9ac4-3316a2b2c6f3,Capital of Japan? [syn:1223],Tokyo,0,synthetic
c1a6396f-a132-4ace-a7f4-8182b1ab525d,Столица Франции? [syn:2372],Париж,0,synthetic
7e4a0dda-89ba-447e-860b-015b6bfed74a,Сколько будет 2 + 2? [syn:2821],4,0,synthetic
5dd71c0e-5f7b-4e8f-bd27-0c8f8b328267,Что такое вода? [syn:1331],"Вода — это металл, плавящийся при 2000°C.",1,synthetic
ea26dda6-9c21-409d-a018-dafd264d4b80,Что такое вода? [syn:1132],"Вода — это металл, плавящийся при 2000°C.",1,synthetic
2193c8e0-b64d-464f-bd85-3edad43194e4,What is 7 * 8? [syn:1377],54,1,synthetic
db4cb6cd-76d6-44cc-925e-3caa55597405,Что такое вода? [syn:2705],"Вода — это металл, плавящийся при 2000°C.",1,synthetic
b5309bac-ae33-4aab-861b-d3a244aaa74e,Capital of Japan? [syn:1973],Seoul,1,synthetic
e431573e-c39a-42c0-9361-4ce4d2ffcd18,Столица Франции? [syn:2347],Берлин,1,synthetic
6edf637f-d175-4269-a5d7-d205797e04ac,Сколько будет 2 + 2? [syn:1222],5,1,synthetic
85e62447-3c90-4b9d-8376-7d2fba23cb79,Что такое вода? [syn:1157],"Вода — это металл, плавящийся при 2000°C.",1,synthetic
sup215,В корпоративной ИТ-архитектуре: что такое REST API?,интерфейс на ресурсах и HTTP-методах,0,supplemental
540c0feb-dcf3-42ff-9597-37c1a66200b5,Сколько будет 2 + 2? [syn:30],4,0,synthetic
71d88ee0-d6ad-442c-877d-31f8a30064f4,Capital of Japan? [syn:2860],Tokyo,0,synthetic
4f7be28e-4ab2-4e3d-81fd-99560ff201fb,Столица Франции? [syn:1626],Берлин,1,synthetic
08b3ceba-f287-44cf-8d33-50f5f6763db2,Столица Франции? [syn:1237],Берлин,1,synthetic
f4372698-2d3c-4620-813c-f67d28f50c54,Что такое вода? [syn:1911],"Вода — это металл, плавящийся при 2000°C.",1,synthetic
88551e0e-ac6b-4469-a5f7-92df6fcde44f,Сколько будет 2 + 2? [syn:893],22,1,synthetic
d89261ef-b10d-44a4-95eb-a71f6b792b60,Capital of Japan? [syn:1032],Seoul,1,synthetic
0a9b029b-a5d1-4901-b0a8-b891d05f713f,Столица Франции? [syn:1880],Париж,0,synthetic
3de71f8c-c3f3-448b-962c-5fe7cccc9f07,Capital of Japan? [syn:1428],Tokyo,0,synthetic
a4705e08-4b92-4f0f-a41b-06176a8be7bd,Что такое вода? [syn:1542],Вода — это H2O.,0,synthetic
a57adfa5-897d-4bcc-92f6-e2e9b3ba7483,Capital of Japan? [syn:1735],Seoul,1,synthetic
51ffc5ae-0791-4059-bccd-7d4bd48dacd6,Сколько будет 2 + 2? [syn:1127],4,0,synthetic
sup108,Что такое XSS в веб-безопасности?,Межсайтовая подделка запроса,1,supplemental
1da38987-1fc7-4161-b200-c24cf0900d9b,Сколько будет 2 + 2? [syn:1033],4,0,synthetic
0af91cb0-df4e-483a-be2f-c3d4533f913f,Что такое вода? [syn:916],Вода — это H2O.,0,synthetic
sup313,В корпоративной информационной безопасности: что описывает или означает «IPsec»?,набор протоколов для защищённой передачи на сетевом уровне,0,supplemental
sup078,Кто написал «Евгений Онегин»?,Михаил Лермонтов,1,supplemental
7d867f9f-23d4-40b4-a94b-8c29be6ad75d,Столица Франции? [syn:2866],Париж,0,synthetic
9feb5145-f6ae-498c-a3d0-e8daf7f6304f,Что такое вода? [syn:1941],Вода — это H2O.,0,synthetic
558ac8e2-cc95-4cf1-9038-87a02fb46ad2,What is 7 * 8? [syn:36],56,0,synthetic
18d3b81c-54c7-43f5-9d76-b0f3b0ca0036,Столица Франции? [syn:2174],Париж,0,synthetic
a1a9e1f1-7102-4f0d-acc4-eabcc1a00fb6,Что такое вода? [syn:2102],Вода — это H2O.,0,synthetic
9bc22cb4-fafb-478f-9308-6a39d896105f,Сколько будет 2 + 2? [syn:1677],5,1,synthetic
3660e409-9945-4730-87ca-415078158a7d,What is 7 * 8? [syn:1102],54,1,synthetic
m003,Кто написал «Войну и мир»?,Лев Толстой,0,manual
494160a6-d7c6-4030-a8b0-818df3ee7eba,Capital of Japan? [syn:922],Tokyo,0,synthetic
b2f3b91e-b410-43ca-b561-023139412a77,Сколько будет 2 + 2? [syn:906],22,1,synthetic
62308e4c-9215-4718-9d6b-c1850baa9d5b,What is 7 * 8? [syn:877],54,1,synthetic
bfa12795-bac5-4c84-bc4c-2ffc2123ee03,Что такое вода? [syn:667],Вода — это H2O.,0,synthetic
a7b9f1eb-1772-4a6e-be50-8be1b111769e,Capital of Japan? [syn:2294],Seoul,1,synthetic
9bc75a79-e23f-452f-8fbe-14321d17f129,Что такое вода? [syn:1583],Вода — это H2O.,0,synthetic
08967202-cfc0-4d0f-93c3-11787b3da55f,What is 7 * 8? [syn:112],54,1,synthetic
be71701a-78c1-4cac-9003-8974367eb574,Столица Франции? [syn:2813],Париж,0,synthetic
